Fish Species,Season,Water Temp,Water Clarity,Weather,Time of Day,Waterbody Type,Best Baits (Retrieve Styles),Recommended Bait Colors,Where to Fish,Target Depth
Largemouth Bass,Fall,Cool (65-55F),Stained,Rainy,Evening,River,Floating Worm (pause-twitch) & Buzzbait (slow retrieve),Black & Bubblegum,Backwater mats & Slackwater edges,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,After Rain,Morning,River,Fluke (pause-twitch) & Spinnerbait (slow roll),White & Chartreuse/white,Shallow seams & Grass pockets,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,After Rain,Afternoon,River,Crankbait (medium diving) & Texas-rigged Craw (lift-drop),Fire craw & Junebug,Timber cuts & Channel swings,6-10 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,After Rain,Evening,River,Floating Worm (pause-twitch) & Buzzbait (slow retrieve),Black & Bubblegum,Shaded seams & Grass edges,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Sunny,Morning,Pond,Lipless Crankbait (yo-yo) & Fluke (pause-twitch),Chrome & Ghost shad,Shallow brush lines & Grass edges,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Sunny,Afternoon,Pond,Texas-rigged Craw (drag) & Jig (hop-hop),Green pumpkin & Black/blue,Flooded timber & Dropoffs,4-6 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Sunny,Evening,Pond,Floating Worm (pause-twitch) & Buzzbait (slow retrieve),Black & White,Shady corners & Vegetation seams,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Cloudy,Morning,Pond,Popper (pause-pause) & Fluke (pause-twitch),White & Pearl,Grass seams & Stump fields,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Cloudy,Afternoon,Pond,Jig (slow crawl) & Drop Shot Worm (hover),Green pumpkin & Watermelon red,Brushy flats & Channel dips,4-6 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Cloudy,Evening,Pond,Floating Worm (pause-twitch) & Buzzbait (slow retrieve),Bubblegum & Black,Flooded grass & Timber edges,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Windy,Morning,Pond,Spinnerbait (slow roll) & Fluke (pause-twitch),White/chartreuse & White pearl,Windy grass lines & Cover edges,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Windy,Afternoon,Pond,Texas-rigged Worm (drag) & Jig (hop-hop),Green pumpkin & Black/blue,Stump fields & Mid-depth cover,4-6 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Windy,Evening,Pond,Floating Worm (pause-twitch) & Buzzbait (slow retrieve),Black & Bubblegum,Shaded banks & Grass mats,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Rainy,Morning,Pond,Fluke (pause-twitch) & Popper (pause-pause),White pearl & Ghost shad,Flooded brush & Backwater,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Rainy,Afternoon,Pond,Drop Shot Worm (hover) & Texas-rigged Craw (drag),Green pumpkin & Junebug,Channel swings & Grass edges,4-6 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,Rainy,Evening,Pond,Floating Worm (pause-twitch) & Buzzbait (slow retrieve),Black & Bubblegum,Creek arms & Fry zones,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,After Rain,Morning,Pond,Topwater Walking Bait (walk-the-dog) & Fluke (pause-twitch),White & Ghost shad,Shallow flats & Grass seams,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,After Rain,Afternoon,Pond,Texas-rigged Worm (lift-drop) & Crankbait (shallow),Green pumpkin & Sexy shad,Rocky points & Vegetation edges,4-6 feet
Largemouth Bass,Fall,Cool (65-55F),Clear,After Rain,Evening,Pond,Floating Worm (pause-twitch) & Buzzbait (slow retrieve),Black & White,Flooded grass & Creek banks,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Sunny,Morning,Pond,Spinnerbait (medium retrieve) & Fluke (pause-twitch),Chartreuse/white & White pearl,Creek arms & Vegetation seams,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Sunny,Afternoon,Pond,Crankbait (medium diving) & Texas-rigged Craw (drag),Fire craw & Junebug,Timber lines & Brush edges,4-6 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Sunny,Evening,Pond,Floating Worm (pause-twitch) & Buzzbait (slow retrieve),Black & Bubblegum,Flooded cover & Grass lines,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Cloudy,Morning,Pond,Popper (pause-pause) & Fluke (pause-twitch),White & Bubblegum,Shallow brush & Fry zones,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Cloudy,Afternoon,Pond,Chatterbait (slow retrieve) & Texas-rigged Craw (drag),Fire craw & Junebug,Grass transitions & Creek channels,4-6 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Cloudy,Evening,Pond,Floating Worm (pause-twitch) & Buzzbait (slow retrieve),Black & White,Muddy banks & Vegetation mats,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Windy,Morning,Pond,Spinnerbait (slow roll) & Fluke (pause-twitch),Chartreuse/white & White,Flooded seams & Grass edges,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Windy,Afternoon,Pond,Crankbait (medium diving) & Carolina-rigged Worm (drag),Sexy shad & Watermelon seed,Mid-depth brush & Flats,4-6 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Windy,Evening,Pond,Floating Worm (pause-twitch) & Buzzbait (slow retrieve),Black & Bubblegum,Vegetation mats & Shaded points,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Rainy,Morning,Pond,Drop Shot Worm (hover) & Fluke (pause-twitch),Green pumpkin & White pearl,Flooded grass & Dock edges,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Rainy,Afternoon,Pond,Flutter Spoon (vertical) & Texas-rigged Worm (drag),Chrome & Junebug,Timber pockets & Channel dips,6-8 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,Rainy,Evening,Pond,Floating Worm (pause-twitch) & Buzzbait (slow retrieve),Black & Bubblegum,Shallow seams & Fry lines,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,After Rain,Morning,Pond,Fluke (pause-twitch) & Spinnerbait (slow roll),White & Chartreuse/white,Grass seams & Shady brush,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,After Rain,Afternoon,Pond,Crankbait (medium diving) & Texas-rigged Craw (lift-drop),Fire craw & Junebug,Brushy transitions & Creek bends,4-6 feet
Largemouth Bass,Fall,Cool (65-55F),Stained,After Rain,Evening,Pond,Floating Worm (pause-twitch) & Buzzbait (slow retrieve),Black & Bubblegum,Flooded mats & Shady grass lines,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Sunny,Morning,Lake,Chatterbait (slow retrieve) & Spinnerbait (Colorado blade slow roll),Fire craw & Chartreuse/black,Brush edges & Grass seams,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Sunny,Afternoon,Lake,Texas-rigged Craw (drag) & Jig (hop-hop),Black/blue & Junebug,Timber lines & Rock transitions,4-6 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Sunny,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Shallow vegetation & Muddy points,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Cloudy,Morning,Lake,Popper (pause-pause) & Fluke (pause-twitch),Black & White,Flooded grass flats & Stained seams,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Cloudy,Afternoon,Lake,Jig (slow crawl) & Texas-rigged Craw (lift-drop),Green pumpkin & Junebug,Flooded wood & Channel edges,4-6 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Cloudy,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Backwater grass & Fry zones,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Windy,Morning,Lake,Spinnerbait (slow roll) & Fluke (pause-twitch),Chartreuse/white & White pearl,Windy cover & Grass seams,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Windy,Afternoon,Lake,Crankbait (medium diving) & Texas-rigged Craw (drag),Fire craw & Black/blue,Flooded brush & Dropoffs,6-10 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Windy,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Wind-blown seams & Shaded pockets,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Rainy,Morning,Lake,Drop Shot Worm (hover) & Fluke (pause-twitch),Green pumpkin & Bubblegum,Flooded corners & Timber edges,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Rainy,Afternoon,Lake,Spinnerbait (Colorado blade slow roll) & Texas-rigged Craw (drag),Chartreuse/black & Junebug,Brushy flats & Timber cover,4-6 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Rainy,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Muddy banks & Grass seams,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,After Rain,Morning,Lake,Fluke (pause-twitch) & Popper (pause-pause),White & Bubblegum,Shady brush & Grass lines,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,After Rain,Afternoon,Lake,Texas-rigged Worm (lift-drop) & Crankbait (shallow),Junebug & Sexy shad,Tapered banks & Timber edges,4-6 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,After Rain,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Shallow cover & Flooded grass,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Sunny,Morning,Lake,Chatterbait (slow retrieve) & Spinnerbait (slow roll),Fire craw & Chartreuse/white,Flooded seams & Grass mats,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Sunny,Afternoon,Lake,Jig (hop-hop) & Texas-rigged Craw (drag),Black/blue & Junebug,Deep brush piles & Channel drops,6-10 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Sunny,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Vegetation mats & Shady cover,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Cloudy,Morning,Lake,Topwater Walking Bait (walk-the-dog) & Fluke (pause-twitch),White & Ghost shad,Shallow brush & Grass points,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Cloudy,Afternoon,Lake,Chatterbait (slow retrieve) & Texas-rigged Craw (drag),Fire craw & Junebug,Flooded transitions & Rock seams,4-6 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Cloudy,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Flooded mats & Fry zones,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Windy,Morning,Lake,Spinnerbait (slow roll) & Fluke (pause-twitch),Chartreuse/white & White pearl,Flooded grass & Windy points,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Windy,Afternoon,Lake,Crankbait (medium diving) & Carolina-rigged Lizard (slow drag),Fire craw & Watermelon seed,Timber edges & Creek channels,6-10 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Windy,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Vegetation seams & Shady pockets,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Rainy,Morning,Lake,Drop Shot Worm (hover) & Fluke (pause-twitch),Green pumpkin & White pearl,Creek arms & Grass edges,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Rainy,Afternoon,Lake,Chatterbait (medium retrieve) & Texas-rigged Craw (drag),Fire craw & Black/blue,Rock seams & Timber breaks,4-6 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Rainy,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Flooded mats & Muddy banks,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,After Rain,Morning,Lake,Fluke (twitch-pause) & Spinnerbait (slow roll),White pearl & Chartreuse/white,Shallow brush & Windy seams,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,After Rain,Afternoon,Lake,Jig (hop-hop) & Texas-rigged Craw (lift-drop),Black/blue & Junebug,Flooded seams & Channel swings,4-6 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,After Rain,Evening,Lake,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Vegetation mats & Fry lines,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Sunny,Morning,River,Chatterbait (slow retrieve) & Spinnerbait (Colorado blade slow roll),Fire craw & Chartreuse/white,Shallow seams & Grass edges,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Sunny,Afternoon,River,Texas-rigged Craw (drag) & Jig (hop-hop),Black/blue & Junebug,Eddy breaks & Channel transitions,4-6 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Sunny,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Flooded grass & Brush seams,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Cloudy,Morning,River,Popper (pause-pause) & Fluke (pause-twitch),Black & White,Flooded cover & Shallow seams,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Cloudy,Afternoon,River,Drop Shot Worm (hover) & Texas-rigged Craw (drag),Green pumpkin & Junebug,Eddy pools & Wood structure,4-6 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Cloudy,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Muddy transitions & Backwater grass,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Windy,Morning,River,Spinnerbait (slow roll) & Fluke (pause-twitch),Chartreuse/black & White pearl,Wind-blown seams & Vegetation corners,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Windy,Afternoon,River,Crankbait (medium diving) & Texas-rigged Craw (drag),Fire craw & Black/blue,Wood lines & Bluff breaks,6-10 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Windy,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Grass mats & Creek turns,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Rainy,Morning,River,Fluke (pause-twitch) & Spinnerbait (slow roll),White pearl & Chartreuse/white,Channel bends & Muddy pockets,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Rainy,Afternoon,River,Chatterbait (medium retrieve) & Texas-rigged Craw (drag),Fire craw & Junebug,Flooded cover & Rock seams,4-6 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Rainy,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Flooded brush & Slackwater mats,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,After Rain,Morning,River,Popper (pause-pause) & Fluke (pause-twitch),Black & White,Brush seams & Grass lines,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,After Rain,Afternoon,River,Texas-rigged Worm (lift-drop) & Jig (hop-hop),Green pumpkin & Black/blue,Eddies & Channel edges,4-6 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,After Rain,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Vegetation seams & Fry zones,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Sunny,Morning,River,Chatterbait (slow retrieve) & Spinnerbait (Colorado blade slow roll),Fire craw & Chartreuse/black,Shallow rock & Brush edges,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Sunny,Afternoon,River,Jig (hop-hop) & Texas-rigged Craw (drag),Black/blue & Junebug,Rocky cuts & Grass pockets,4-6 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Sunny,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Grass mats & Muddy edges,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Cloudy,Morning,River,Topwater Walking Bait (walk-the-dog) & Fluke (pause-twitch),White & Ghost shad,Eddy seams & Brushy flats,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Cloudy,Afternoon,River,Chatterbait (slow retrieve) & Texas-rigged Craw (drag),Fire craw & Junebug,Flooded seams & Vegetation cuts,4-6 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Cloudy,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Slackwater brush & Fry zones,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Windy,Morning,River,Spinnerbait (slow roll) & Fluke (pause-twitch),Chartreuse/white & White pearl,Flooded brush & Wind-blown seams,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Windy,Afternoon,River,Crankbait (medium diving) & Carolina-rigged Lizard (drag),Fire craw & Watermelon seed,Rock seams & Channel drops,6-10 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Windy,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Muddy seams & Shady grass,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Rainy,Morning,River,Drop Shot Worm (hover) & Fluke (pause-twitch),Green pumpkin & White pearl,Bridge cover & Grass lines,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Rainy,Afternoon,River,Spinnerbait (slow roll) & Texas-rigged Craw (drag),Chartreuse/white & Junebug,Channel swings & Flooded cover,4-6 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Rainy,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Vegetation mats & Slackwater corners,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,After Rain,Morning,River,Fluke (pause-twitch) & Popper (pause-pause),White & Bubblegum,Eddy flats & Backwater edges,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,After Rain,Afternoon,River,Texas-rigged Craw (lift-drop) & Chatterbait (slow retrieve),Junebug & Fire craw,Shallow brush & Rock points,4-6 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,After Rain,Evening,River,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Flooded grass & Shady seams,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Sunny,Morning,Pond,Chatterbait (slow retrieve) & Spinnerbait (Colorado blade slow roll),Fire craw & Chartreuse/black,Grass lines & Shallow brush,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Sunny,Afternoon,Pond,Texas-rigged Craw (drag) & Jig (hop-hop),Black/blue & Junebug,Muddy banks & Timber cover,3-5 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Sunny,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Shaded seams & Grass mats,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Cloudy,Morning,Pond,Popper (pause-pause) & Fluke (pause-twitch),Black & White,Shallow wood & Vegetation edges,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Cloudy,Afternoon,Pond,Jig (slow crawl) & Texas-rigged Craw (lift-drop),Green pumpkin & Junebug,Flooded brush & Grass edges,3-5 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Cloudy,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Flooded grass & Creek corners,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Windy,Morning,Pond,Spinnerbait (slow roll) & Fluke (pause-twitch),Chartreuse/white & White pearl,Windy seams & Shady edges,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Windy,Afternoon,Pond,Crankbait (shallow) & Texas-rigged Worm (drag),Fire craw & Junebug,Flooded stumps & Brush lines,3-5 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Windy,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Wind-blown corners & Vegetation mats,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Rainy,Morning,Pond,Drop Shot Worm (hover) & Fluke (pause-twitch),Green pumpkin & Bubblegum,Flooded grass & Backwater,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Rainy,Afternoon,Pond,Spinnerbait (Colorado blade slow roll) & Texas-rigged Craw (drag),Chartreuse/black & Junebug,Brush piles & Mid-depth cover,3-5 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Rainy,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Muddy flats & Fry pockets,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,After Rain,Morning,Pond,Fluke (pause-twitch) & Popper (pause-pause),White & Bubblegum,Shady cover & Flooded brush,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,After Rain,Afternoon,Pond,Texas-rigged Worm (lift-drop) & Crankbait (shallow),Junebug & Sexy shad,Flooded seams & Vegetation edges,3-5 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,After Rain,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Shallow transitions & Creek mouths,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Sunny,Morning,Pond,Chatterbait (slow retrieve) & Spinnerbait (slow roll),Fire craw & Chartreuse/white,Shallow seams & Grass corners,2-4 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Sunny,Afternoon,Pond,Jig (hop-hop) & Texas-rigged Craw (drag),Black/blue & Junebug,Timber lines & Muddy breaks,3-5 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Sunny,Evening,Pond,Buzzbait (slow retrieve) & Floating Worm (pause-twitch),Black & Bubblegum,Grass mats & Fry zones,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Cloudy,Morning,Pond,Topwater Walking Bait (walk-the-dog) & Fluke (pause-twitch),White & Ghost shad,Shady banks & Vegetation seams,1-3 feet
Largemouth Bass,Fall,Cool (65-55F),Murky,Cloudy,Afternoon,Pond,Chatterbait (slow retrieve) & Texas-rigged Craw (drag),Fire craw & Junebug,Creek arms & Brush lines,3-5 feet
